feature1,feature2,label
2.875607839661789,4.7074993327757895,0
1.3431329593434576,4.478069896304465,0
1.0064513588538304,3.6047094252772727,0
2.8244624446736832,2.6491365381305214,0
3.97585939087903,2.5285851294809434,0
4.387435160745065,4.285456840301418,0
3.0597657474173285,4.241926206406202,0
4.692232326784603,2.0519192081649833,0
3.375491974493467,3.710150199631614,0
3.1288019377637593,2.785625810722954,0
4.108578475001144,3.9788087636731597,0
1.8561147181031714,2.836963412956318,0
2.9066419024171517,1.4579270401891953,0
4.5483044416557155,2.467711309863417,0
3.4043744446594784,3.972926968129671,0
3.4917046135104877,3.9621090031791675,0
1.9924803646730596,4.153988322220199,0
2.004579244381545,4.40758548600786,0
2.658510388017508,3.096103435251563,0
2.4644370995512297,4.690789705928452,0
3.961201872562766,4.78828997140577,0
0.25770293189851134,4.357128685057967,0
2.5014026072212756,4.8919158308201105,0
3.467608764227758,2.840374223969961,0
3.0333839421405693,3.8700213434181463,0
4.188402960849902,2.5238529417042757,0
1.829951375906505,1.8398585046114206,0
4.457431450091884,3.6346878304268118,0
2.8159676976927113,3.103618789020466,0
2.9005527508715208,3.507830504243353,0
4.233247658992248,3.870703836963619,0
2.7899399252343287,3.720496366292776,0
2.3450820304737796,2.935394360885195,0
3.388458542702652,3.8314394618989462,0
4.001405053942603,6.072141229443716,0
2.611082267429288,4.197832188873335,0
2.485130053409585,2.928569102012734,0
3.3772620080583455,2.9606913906216814,0
4.141657836765619,3.5609154901593887,0
3.5309140937747228,2.912154413316108,0
2.7074491302527255,5.3038179933078595,0
1.5205194228705803,2.2164618771255244,0
2.7438886794551873,4.627288420119896,0
3.313386984679431,4.992657100406625,0
4.018783003211582,4.492721890663627,0
2.921130166107101,4.357844060907725,0
3.1472496718582197,3.789526749489047,0
2.060676757675223,4.479956297783845,0
3.398658302845098,2.1883476719760915,0
3.417093857211785,3.5703400081522036,0
1.3967678833593598,3.6793600409963125,0
4.003642806149651,4.707911768161135,0
3.240964719848497,4.515393319877207,0
3.1155508650877053,3.4005571332975437,0
3.613222204611932,2.918077420541853,0
1.822613781751858,2.9200413293441807,0
2.351166793918045,3.7521115205587083,0
3.5917575520677074,4.389250299957873,0
2.3184755496767586,4.753783309291362,0
2.5902217691582052,4.252482481860551,0
3.4949127680059124,2.828247474742202,0
2.751431430089768,3.4118106657525393,0
3.026258407468496,3.764600754735059,0
3.015538321602068,4.033786696612607,0
2.6762211619407967,4.384900871242184,0
3.020445957085824,3.4966553577192476,0
3.501770493513001,5.402362159031629,0
2.617998287604561,3.829871080064122,0
4.314294526531628,2.7527624599034355,0
3.5814968380217,3.0853149394837103,0
3.253515139502151,4.035356629890547,0
4.362194925621369,4.4671970855700645,0
4.766654685590112,5.430714322673687,0
4.463653615597488,4.3081182075499,0
2.085655571685982,4.9536670523313004,0
2.2453559839006485,4.891466055533439,0
2.476675631427918,4.755981381787637,0
2.721866686618733,4.415678263179697,0
3.962716830299783,3.4441808033028902,0
3.2688886081437465,2.854866578518438,0
3.489565390508633,3.5693251137189157,0
2.146208787935283,5.194639592508548,0
3.5091892927594923,4.62373996106133,0
3.080532079619254,2.187639732265193,0
4.2183260835189476,4.641584152457407,0
2.8464213717870717,4.2808155723049675,0
2.105941840800967,5.0595067767775594,0
2.253384539242577,3.311290025735363,0
2.5755877688129507,4.919972432427845,0
3.5488314010716278,4.8091774641586325,0
2.2236835353571833,3.6617759869779993,0
3.165606175211133,3.2738809219199156,0
2.5210527220237027,5.966927002947572,0
3.0680516292321753,4.014243871654749,0
1.966472067658672,2.998252272723808,0
3.597391790688738,4.114420256702281,0
2.550149481549403,6.251537057406068,0
5.463223179003066,4.009912073039198,0
2.680866710398339,3.9382262433759427,0
3.6065714023925963,2.3553533385314576,0
3.2382550003986266,4.695600221999142,0
3.340628050411679,5.201853499842678,0
4.064575871223787,4.871753552531718,0
2.4392432815753224,4.737412950602331,0
1.5537596678679522,3.6022073861577395,0
3.5588529556909783,3.226440909134569,0
1.77938987507531,4.516978360378411,0
1.684053006239014,3.340268041689066,0
2.9012142370322294,4.361652732878605,0
1.7086002645599996,3.825056448119247,0
3.560951478905142,3.694602239987404,0
2.9298367607654074,4.03486377794198,0
3.87893580776899,3.1101067603946477,0
3.9194476030896146,2.5661782921727534,0
3.6001858176904316,2.931535700965721,0
2.458084522666746,2.9208890422475173,0
3.201164219553163,5.530727952558431,0
4.013799966633201,4.0078139406667725,0
2.2649917007149414,3.50282947874941,0
3.6093824284471023,4.655091496489995,0
2.5104663103809295,4.922438070875469,0
1.4741719950021024,3.2364707584462002,0
2.0842385124490335,4.437498462137066,0
2.7905644724833523,4.625822891158402,0
3.528227591745918,3.7321190483680153,0
4.077215824896676,2.6286540609932034,0
2.6164996457662,4.6361277950035715,0
2.481854405440389,2.8556756489891306,0
3.189388405355684,4.985423113105234,0
2.8351164837327945,2.587698572765026,0
3.739292845960058,3.8670289431167273,0
3.1195387376538215,4.892178972873862,0
3.155883243905537,3.9645374634064687,0
1.877480020918676,3.5734990550540022,0
3.3407779992796875,2.7158226104367493,0
1.2863323291656996,5.451987664263687,0
4.133538577801036,4.038848279673377,0
1.344166781044645,4.498286841067664,0
4.997856530663026,3.466496291015254,0
1.8990517434606944,5.603116803599496,0
3.2673054782476685,5.273248244800292,0
2.332696528243415,3.8345695218069107,0
4.179891161578724,4.319387516058611,0
2.218035291147656,3.4229327197934274,0
2.5421823606706866,4.5996946658683555,0
5.491460195252239,3.6945070032481797,0
2.2171378760939455,3.456464067807407,0
3.4644769322596893,2.83488320974067,0
1.4247163567472692,3.7856528425816243,0
3.266747572307994,5.077251709399963,0
3.3347528038098755,5.259096000396823,0
3.6193149567637612,4.2030617509197725,0
2.94031675289387,4.253305407246291,0
3.277354878948566,2.9964811848400537,0
1.5927301916030312,4.12724330524623,0
1.788735211909093,1.5516512870650208,0
2.5202203362863704,5.148426078149115,0
3.4346386442965176,4.921810249423411,0
2.8340102486701486,6.376725185138312,0
1.882408243922683,3.0140054670911702,0
1.9362101834089789,4.438212032416074,0
2.8133942895170296,4.160053974059034,0
2.8175035115683054,3.96413698659751,0
2.4679110578906576,3.5457810630476674,0
2.3299554030919305,1.0700631122428508,0
3.160022389518175,4.860553178804543,0
2.3487409544203643,3.4431949378107407,0
3.345002507142052,2.987004521815386,0
1.4109701437206312,6.066174385255092,0
2.959062926359274,3.4514599024086943,0
4.607992033173229,2.580791537926464,0
3.0521157581329095,3.073894407542355,0
5.175366140834583,2.772019542930069,0
2.923149430009457,2.886087789958231,0
4.814722153644497,3.464825691485815,0
2.841974342141031,5.185368945787652,0
3.5763462644845423,4.385750418765054,0
2.458059745447363,4.109014554234581,0
2.065142036259849,3.8543956343603534,0
3.3505834233401735,3.313067309529306,0
2.1418654567527886,3.9409135029665783,0
4.891135082241378,2.338182179244508,0
2.8677962412111486,4.826641537845526,0
1.423487181424179,2.115302200401356,0
3.0218042508160683,3.48762782071027,0
3.740217787374594,3.600680183925784,0
4.9717592255112635,5.130083940653717,0
3.596708480421643,4.3468216492484775,0
3.6422951761990836,4.302842853476206,0
3.2890231248861763,4.512658972071746,0
3.705313260347928,3.6579514018945574,0
2.0040119660897915,2.510043297719485,0
2.850678569718236,4.231204347025142,0
3.7946299671195236,3.7853358447839227,0
2.8592009654172297,1.7430715958411231,0
3.7799210359468667,4.924359980684985,0
4.487659772905113,4.541277164256177,0
3.573521436003797,4.15040014593139,0
3.5485943302244047,4.2500081172511655,0
3.1332928431201745,4.294402234055922,0
4.318078569321076,2.8238746159903227,0
3.1937219289817556,3.108189253397419,0
3.8053622696478784,2.9698770851291663,0
3.062659154683241,5.378397833167715,0
4.1926849391055665,3.7652089525458163,0
3.696142146779926,6.558584023057495,0
2.834974072737101,3.73401616145952,0
3.8715971354870033,3.268496515958443,0
3.8152063637789126,3.5588843347452004,0
2.979744480345466,2.5559960014935346,0
2.6027793419923055,3.689216840202857,0
3.297332508739927,3.4022823024998643,0
2.163347245247403,5.046376989892677,0
2.757542366303875,3.653005031573551,0
1.8347176236599938,4.169274393538476,0
3.4106141604953297,3.9214084299465957,0
2.326203551993965,4.28295455663223,0
4.1811185909789845,3.12121158283154,0
3.2932791113088093,1.477914086936452,0
4.304965101696603,4.791733268879243,0
2.3389379966735984,3.727331091243668,0
5.053132036660253,4.388564613179757,0
1.440709781268404,4.199226979932618,0
2.4371269829748203,5.236774266965759,0
3.3167163048932333,1.772235659198563,0
2.8455004904051577,5.169753585602335,0
2.7208598446837806,4.1477841950527985,0
1.9782788902312949,4.055638499043555,0
3.1052763260053844,4.426611203627619,0
3.8844886970509585,4.508667389890228,0
1.7378864369517666,3.2478006134476645,0
3.6718548591081377,3.974001509347131,0
3.2966069934815967,3.574632595820065,0
4.448542137616231,4.563225918108273,0
1.9541402956658163,4.196601673228423,0
0.7405217234839303,4.323431320342563,0
-0.29728218102587745,3.421590356243079,0
3.8211438584788144,3.602422970598752,0
2.587011690189674,2.8609535875634093,0
3.7857611948396515,4.527229306364907,0
2.9229529669481122,4.071389250269494,0
2.7071435193307027,3.5338705704949858,0
2.878902519107871,3.8738178159235566,0
-0.057232696179930986,3.5688308236587765,0
3.443593471476052,4.633109357844016,0
3.46505152572876,2.888664909743383,0
1.9149207359426756,4.436537341789208,0
2.980931154556189,3.146447002273186,0
3.090057757048592,4.207337300552696,0
2.085172601224227,4.059120042997709,0
4.290854030885339,3.430644054274149,0
4.133226458755782,4.737671490211265,0
4.443611631862082,4.168319777200697,0
2.6993430379406536,2.6438759964110976,0
2.6468753058229657,4.469916140932864,0
3.3784266968784,3.528652295882025,0
3.2318635923106194,3.5338554865882603,0
2.6798370612387634,4.026142999817562,0
5.059178605565403,2.9122391678486474,0
3.1308139930198804,3.8272708552829973,0
1.7578504049543089,3.7740860740431126,0
3.3408343787565733,4.507983020227623,0
3.441350814307407,2.3297953080014793,0
4.333899727052276,4.934909276633099,0
1.2976944602811127,2.4211493363636705,0
3.4678864782089898,3.728455127167899,0
2.082192509135792,5.45129077108865,0
1.4375082060093762,4.020996004948226,0
3.9134810595389626,3.599332120846921,0
1.9224340734214769,3.4348613362393565,0
1.7067905321335852,3.658792570743453,0
3.160175988374485,5.934419298879153,0
2.154583934614091,4.097894688653631,0
3.1820928515944926,4.42941836528533,0
1.4190490846005392,4.198063520336532,0
3.7114135532824135,5.4581868581321595,0
1.6043599173310517,3.8046605555577537,0
2.0605476152576703,3.528803118814415,0
4.627742986739828,4.692699538979298,0
2.873222244247753,4.472429561303559,0
1.2794794407860404,3.3066498928413637,0
2.7922892911455737,3.764208972577638,0
2.5406848964977793,3.4891657726660745,0
2.8365893857780398,4.479785597341556,0
2.6856286318760123,2.4237690887955337,0
3.41768865124333,4.686807595716879,0
2.329889734112673,4.6165612841983865,0
2.912767739285376,6.877057392447069,0
2.0620103856821976,4.917963608974942,0
3.712639867546874,3.1609226978100686,0
2.381596161480852,2.357607606640971,0
4.183613785200172,4.704239131587574,0
4.708040016661462,3.1767618205861843,0
1.6735856369011788,4.513475501293938,0
3.911230599488928,3.369025954917536,0
2.996631019516474,3.2371378590485294,0
2.89704200403584,5.39279241969015,0
2.3126195694592253,2.785986476421021,0
1.3546591061827598,5.9674973427987235,0
2.1205520848102744,3.3040366316201575,0
2.6525961634903714,4.206912765613569,0
3.4665343175856864,4.09836527212188,0
3.039298692102441,3.9984189161407664,0
2.7703872551422615,4.836171362859371,0
2.0054966024196244,5.018822100343203,0
2.851347396668281,2.3347472637001556,0
3.303607795669839,2.464994984546295,0
2.6683962920111663,6.496384075814895,0
1.0768200599775932,4.3156799619834025,0
2.1884611725423535,4.587168382290149,0
1.2800296264336786,3.7444715129904886,0
3.5282397895309545,2.9708631906044536,0
2.5012013888690605,6.70736551103541,0
3.429629350763404,3.4799486765885805,0
4.323821790393136,1.8052035559490291,0
3.681733473216169,4.687808173696603,0
3.0623844338023933,3.2623469027188223,0
3.001700399726841,4.465261535085062,0
3.1409278521121755,3.3531322836232436,0
2.2287326365417806,5.356586686177531,0
4.668562259463534,3.347666105931728,0
3.064272790349535,3.6843641477125204,0
5.973968627406332,2.128144595203282,0
4.389216820954745,3.4836681976689405,0
1.0996533194465683,2.85340285926907,0
2.1398340307740815,2.623191866832162,0
1.5240354824931497,4.731148857343792,0
2.7697747886996757,4.608050385062911,0
2.4025399522665785,4.778714160479867,0
2.108280691815425,3.456211069530027,0
